row_id,gmaps_dist,gmaps_duration
91824,1756.0,425.0
91825,1691.0,404.0
91826,6115.0,991.0
91827,18972.0,2023.0
91828,3165.0,845.0
91829,4450.0,879.0
91830,3371.0,991.0
91831,2482.0,588.0
91832,5048.0,1284.0
91833,730.0,204.0
91834,4978.0,941.0
91835,793.0,206.0
91837,11421.0,1324.0
91838,855.0,259.0
91839,4977.0,1241.0
91840,2238.0,442.0
91841,13549.0,1231.0
91842,6407.0,1102.0
91843,4102.0,1023.0
91844,12655.0,1391.0
91845,1957.0,651.0
91846,6132.0,1248.0
91847,2144.0,511.0
91848,656.0,165.0
91849,6363.0,1244.0
91850,5876.0,1099.0
91851,2728.0,494.0
91852,29960.0,2173.0
91853,2226.0,595.0
91854,4145.0,858.0
91855,1178.0,385.0
91856,584.0,201.0
91857,7480.0,1252.0
91858,2328.0,511.0
91859,1384.0,278.0
91860,1925.0,390.0
91861,5605.0,950.0
91862,1146.0,319.0
91863,5825.0,870.0
91864,2522.0,585.0
91865,5867.0,1036.0
91866,4090.0,849.0
91867,3688.0,944.0
91868,9165.0,1220.0
91869,4060.0,642.0
91870,7121.0,1414.0
91871,3462.0,837.0
91872,31641.0,2787.0
91873,1123.0,359.0
91874,2151.0,568.0
91875,1589.0,577.0
91876,10925.0,1594.0
91877,3374.0,684.0
91878,2337.0,522.0
91879,5596.0,693.0
91880,2879.0,701.0
91881,5151.0,1198.0
91882,3698.0,870.0
91883,2261.0,516.0
91884,7867.0,1379.0
91885,1735.0,398.0
91886,13485.0,1693.0
91887,5877.0,1030.0
91889,2478.0,609.0
91890,1840.0,440.0
91891,5341.0,1356.0
91892,3638.0,877.0
91893,8810.0,1403.0
91894,3598.0,854.0
91895,2632.0,731.0
91896,4431.0,834.0
91897,1888.0,615.0
91899,2462.0,759.0
91900,1804.0,419.0
91901,2907.0,764.0
91902,23023.0,1538.0
91903,2037.0,310.0
91904,1870.0,517.0
91905,5540.0,1278.0
91906,2406.0,836.0
91907,1879.0,480.0
91908,27466.0,1717.0
91909,2502.0,521.0
91910,4534.0,578.0
91911,3128.0,734.0
91912,1996.0,693.0
91913,2981.0,604.0
91914,1875.0,455.0
91915,1280.0,394.0
91916,3646.0,872.0
91917,1275.0,435.0
91918,3165.0,671.0
91919,4621.0,553.0
91920,7024.0,928.0
91921,3640.0,850.0
91922,9846.0,1086.0
91923,2256.0,520.0
91924,123.0,46.0
91925,4301.0,844.0
91926,2889.0,633.0
91927,9465.0,1398.0
91928,1618.0,525.0
91929,1754.0,358.0
91930,2654.0,599.0
91931,5903.0,428.0
91932,11934.0,2016.0
91933,2181.0,493.0
91934,2146.0,541.0
91935,1526.0,421.0
91936,961.0,338.0
91937,1362.0,344.0
91938,1470.0,492.0
91939,1677.0,559.0
91940,2922.0,750.0
91941,2024.0,571.0
91942,1442.0,503.0
91943,5015.0,951.0
91944,823.0,228.0
91945,4906.0,1063.0
91946,849.0,218.0
91947,27341.0,2002.0
91948,1701.0,464.0
91949,2580.0,694.0
91950,2709.0,694.0
91951,3861.0,640.0
91952,15795.0,1147.0
91953,439.0,186.0
91954,1122.0,378.0
91955,3630.0,834.0
91956,1641.0,414.0
91957,1949.0,632.0
91958,3321.0,816.0
91959,23207.0,1427.0
91960,2468.0,756.0
91961,1096.0,293.0
91962,23143.0,1586.0
91963,2616.0,417.0
91964,0.0,0.0
91965,13756.0,1550.0
91966,1987.0,554.0
91967,1664.0,448.0
91968,2451.0,575.0
91969,1372.0,489.0
91971,2296.0,643.0
91972,4329.0,1089.0
91973,3395.0,765.0
91974,3281.0,883.0
91975,9940.0,1473.0
91976,940.0,306.0
91977,3506.0,814.0
91978,5018.0,1052.0
91979,2380.0,467.0
91980,3617.0,983.0
91982,12160.0,1376.0
91983,5248.0,1111.0
91984,5513.0,1080.0
91985,4241.0,838.0
91986,902.0,289.0
91987,1147.0,359.0
91988,2612.0,513.0
91989,2582.0,613.0
91990,5602.0,1027.0
91991,10003.0,928.0
91992,1742.0,436.0
91993,4244.0,1081.0
91994,2162.0,564.0
91995,6810.0,1330.0
91996,1406.0,459.0
91997,2390.0,604.0
91998,6531.0,1270.0
91999,2004.0,326.0
92000,2078.0,513.0
92001,6519.0,892.0
92002,4916.0,1134.0
92003,1267.0,323.0
92004,2253.0,485.0
92005,6060.0,923.0
92006,7160.0,1105.0
92007,1084.0,364.0
92008,4940.0,1285.0
92009,15832.0,1614.0
92010,1530.0,532.0
92011,15402.0,1263.0
92012,3162.0,704.0
92013,2018.0,436.0
92014,4963.0,1121.0
92015,5135.0,1028.0
92016,1926.0,519.0
92017,3116.0,659.0
92018,886.0,311.0
92019,1479.0,447.0
92020,1460.0,325.0
92021,2301.0,397.0
92022,705.0,186.0
92023,2184.0,487.0
92024,2637.0,571.0
92025,1151.0,297.0
92026,1553.0,348.0
92027,995.0,153.0
92028,0.0,0.0
92029,1603.0,586.0
92030,976.0,264.0
92031,2833.0,599.0
92032,30002.0,2496.0
92033,2188.0,465.0
92034,1285.0,321.0
92035,2122.0,674.0
92036,2951.0,728.0
92037,3025.0,876.0
92038,2645.0,690.0
92039,3137.0,654.0
92040,1630.0,378.0
92041,2080.0,406.0
92042,4746.0,1039.0
92044,4864.0,986.0
92046,17480.0,2482.0
92047,5578.0,1031.0
92048,5716.0,1117.0
92049,2272.0,816.0
92050,4116.0,825.0
92051,12116.0,1851.0
92052,3785.0,991.0
92053,11359.0,1668.0
92054,2975.0,893.0
92055,2468.0,663.0
92056,7596.0,881.0
92057,3249.0,930.0
92058,5450.0,677.0
92059,14525.0,1417.0
92060,3307.0,857.0
92061,1717.0,302.0
92062,5419.0,1370.0
92063,13628.0,916.0
92064,14701.0,1594.0
92065,956.0,198.0
92066,3687.0,1157.0
92067,10589.0,1670.0
92068,2082.0,418.0
92069,6511.0,1360.0
92070,8489.0,1092.0
92071,22571.0,1356.0
92072,4265.0,993.0
92073,6914.0,731.0
92074,2564.0,719.0
92076,3479.0,917.0
92077,2626.0,634.0
92078,1542.0,495.0
92079,1954.0,542.0
92080,786.0,193.0
92081,30596.0,2536.0
92082,9209.0,1124.0
92083,6391.0,901.0
92084,2242.0,609.0
92085,6142.0,828.0
92086,2783.0,555.0
92087,21723.0,1053.0
92088,646.0,179.0
92089,6771.0,700.0
92090,1370.0,482.0
92091,2684.0,786.0
92092,3364.0,964.0
92093,2600.0,600.0
92094,766.0,276.0
92095,1455.0,271.0
92096,810.0,241.0
92097,8066.0,1044.0
92098,962.0,165.0
92099,1526.0,325.0
92100,4634.0,1320.0
92101,2143.0,500.0
92102,3980.0,800.0
92103,1337.0,360.0
92104,964.0,279.0
92105,3451.0,335.0
92106,1826.0,516.0
92107,1687.0,537.0
92108,778.0,257.0
92109,6612.0,414.0
92110,5102.0,1260.0
92111,3456.0,793.0
92112,3347.0,701.0
92113,1890.0,453.0
92114,1560.0,498.0
92115,4621.0,1214.0
92116,22527.0,1295.0
92117,9589.0,1129.0
92118,12616.0,1292.0
92119,1981.0,483.0
92120,902.0,343.0
92121,1694.0,475.0
92122,1348.0,456.0
92123,1440.0,355.0
92124,3205.0,875.0
92125,5715.0,775.0
92126,1082.0,359.0
92127,1085.0,287.0
92128,2115.0,650.0
92129,680.0,148.0
92130,2729.0,635.0
92131,2953.0,848.0
92132,2443.0,568.0
92133,20344.0,1102.0
92134,1864.0,454.0
92135,3095.0,679.0
92136,1609.0,418.0
92137,1210.0,405.0
92138,7008.0,1412.0
92139,1495.0,534.0
92140,3945.0,899.0
92141,3666.0,1058.0
92142,24029.0,1717.0
92143,2904.0,541.0
92144,2035.0,632.0
92145,1619.0,464.0
92146,4837.0,937.0
92147,15638.0,1059.0
92148,3465.0,754.0
92149,2547.0,759.0
92150,1164.0,280.0
92151,1120.0,306.0
92152,5175.0,839.0
92153,4015.0,961.0
92154,2483.0,665.0
92155,1380.0,361.0
92156,22679.0,1328.0
92157,1149.0,392.0
92158,3913.0,921.0
92159,3541.0,913.0
92160,2024.0,514.0
92161,4182.0,838.0
92162,2844.0,745.0
92163,808.0,292.0
92165,3002.0,847.0
92166,2224.0,691.0
92167,3478.0,864.0
92168,1683.0,429.0
92169,7209.0,832.0
92170,2338.0,708.0
92171,3257.0,662.0
92172,16174.0,1742.0
92173,3515.0,915.0
92174,1070.0,445.0
92175,13823.0,1754.0
92176,8018.0,1478.0
92177,3425.0,620.0
92178,1823.0,624.0
92179,3736.0,450.0
92180,3658.0,911.0
92181,14117.0,1153.0
92182,2168.0,578.0
92183,7526.0,1175.0
92184,3956.0,905.0
92185,27815.0,2013.0
92186,9981.0,1110.0
92187,5261.0,1213.0
92188,3119.0,868.0
92189,2391.0,559.0
92190,1559.0,534.0
92191,1408.0,336.0
92192,726.0,189.0
92193,4396.0,826.0
92194,14180.0,2093.0
92195,2739.0,770.0
92196,7536.0,959.0
92197,3457.0,805.0
92198,1698.0,398.0
92199,2866.0,679.0
92200,18972.0,1026.0
92201,4035.0,1115.0
92202,2975.0,763.0
92203,2643.0,797.0
92204,1960.0,581.0
92205,1668.0,430.0
92206,1319.0,325.0
92207,1362.0,317.0
92208,18467.0,1672.0
92209,2048.0,527.0
92210,8645.0,1243.0
92211,1230.0,381.0
92212,1514.0,400.0
92213,2906.0,599.0
92214,30438.0,2729.0
92215,2707.0,695.0
92216,3042.0,811.0
92217,16793.0,1287.0
92218,2597.0,687.0
92219,8257.0,997.0
92220,3078.0,665.0
92221,8288.0,969.0
92222,1244.0,347.0
92223,2704.0,764.0
92224,1485.0,432.0
92225,609.0,177.0
92226,8069.0,851.0
92227,1154.0,261.0
92228,23425.0,1453.0
92229,2365.0,525.0
92230,11446.0,1090.0
92231,6092.0,1267.0
92232,24506.0,1675.0
92233,4743.0,421.0
92234,1030.0,309.0
92235,1268.0,271.0
92236,3614.0,839.0
92237,1193.0,277.0
92238,2557.0,796.0
92239,22279.0,1166.0
92240,23487.0,1437.0
92241,2430.0,367.0
92242,5328.0,890.0
92243,1909.0,379.0
92244,822.0,281.0
92245,10489.0,1434.0
92246,9217.0,1316.0
92247,676.0,169.0
92248,5256.0,1187.0
92249,4234.0,737.0
92250,9308.0,947.0
92251,3891.0,823.0
92252,1393.0,459.0
92253,2334.0,566.0
92254,696.0,173.0
92255,841.0,217.0
92256,4171.0,1037.0
92257,1220.0,394.0
92258,5584.0,984.0
92259,1232.0,433.0
92260,1939.0,368.0
92261,9250.0,1433.0
92262,6145.0,1058.0
92263,7203.0,1087.0
92264,1538.0,484.0
92265,4178.0,967.0
92266,1194.0,392.0
92267,2371.0,428.0
92268,21769.0,1136.0
92270,6635.0,1007.0
92271,7054.0,1190.0
92272,24172.0,1570.0
92273,9855.0,796.0
92274,1107.0,169.0
92275,2631.0,555.0
92276,2206.0,585.0
92277,3172.0,600.0
92278,877.0,349.0
92279,1629.0,561.0
92280,3004.0,877.0
92281,1955.0,579.0
92282,1231.0,396.0
92283,2620.0,663.0
92284,1961.0,430.0
92285,5709.0,1347.0
92286,4976.0,1239.0
92287,1885.0,512.0
92288,4969.0,1313.0
92289,1016.0,333.0
92290,1728.0,392.0
92291,1642.0,508.0
92292,1842.0,404.0
92293,966.0,264.0
92294,1561.0,448.0
92295,1217.0,312.0
92296,3267.0,712.0
92297,2415.0,733.0
92298,19309.0,1396.0
92299,891.0,201.0
92300,3459.0,846.0
92301,3303.0,681.0
92302,7891.0,1616.0
92303,2812.0,788.0
92304,1048.0,364.0
92305,3054.0,807.0
92306,1806.0,596.0
92307,1239.0,299.0
92309,9199.0,1217.0
92310,1242.0,311.0
92312,976.0,156.0
92313,5779.0,1031.0
92314,1082.0,282.0
92315,2267.0,619.0
92316,2036.0,642.0
92317,42832.0,2027.0
92318,12078.0,1308.0
92319,7750.0,902.0
92320,3778.0,1010.0
92321,3468.0,602.0
92322,3230.0,555.0
92323,842.0,268.0
92324,6455.0,950.0
92326,3509.0,916.0
92327,6399.0,858.0
92328,29037.0,2204.0
92329,1975.0,628.0
92330,7036.0,1338.0
92331,2409.0,565.0
92332,7560.0,1188.0
92333,1498.0,405.0
92334,3430.0,940.0
92335,3158.0,886.0
92336,1574.0,431.0
92337,23423.0,1512.0
92338,23423.0,1460.0
92339,2380.0,642.0
92340,25506.0,1776.0
92341,13929.0,939.0
92342,2266.0,586.0
92343,1995.0,594.0
92344,1721.0,491.0
92345,6228.0,1174.0
92346,1259.0,267.0
92347,2113.0,420.0
92348,2393.0,656.0
92349,1665.0,409.0
92350,2814.0,767.0
92351,4744.0,1087.0
92352,6418.0,1080.0
92353,2195.0,654.0
92354,6772.0,686.0
92355,2725.0,602.0
92356,686.0,215.0
92357,2441.0,638.0
92358,807.0,304.0
92359,0.0,0.0
92360,1014.0,335.0
92361,3042.0,842.0
92362,2598.0,488.0
92363,15329.0,1545.0
92364,1426.0,288.0
92365,2322.0,500.0
92366,1614.0,482.0
92367,5041.0,1276.0
92368,3411.0,779.0
92369,1231.0,342.0
92370,16070.0,2017.0
92371,2092.0,532.0
92372,2723.0,626.0
92373,1045.0,151.0
92374,28884.0,1987.0
92375,374.0,88.0
92376,913.0,176.0
92377,6031.0,659.0
92378,1855.0,585.0
92379,7714.0,1270.0
92380,3058.0,407.0
92381,575.0,163.0
92382,10187.0,1309.0
92383,1786.0,347.0
92384,960.0,283.0
92386,4356.0,939.0
92387,94.0,22.0
92388,678.0,242.0
92389,1995.0,568.0
92390,8885.0,1741.0
92391,2035.0,541.0
92392,2831.0,616.0
92393,8723.0,1545.0
92394,2338.0,535.0
92395,1680.0,451.0
92396,7106.0,1650.0
92397,1312.0,446.0
92398,2531.0,617.0
92399,1709.0,537.0
92400,2796.0,747.0
92401,10861.0,1525.0
92402,1511.0,430.0
92403,2022.0,546.0
92404,3686.0,917.0
92405,9159.0,1525.0
92406,2059.0,669.0
92407,1799.0,519.0
92408,29795.0,2346.0
92409,1138.0,370.0
92410,800.0,199.0
92411,1639.0,315.0
92412,1361.0,412.0
92413,6795.0,846.0
92414,2276.0,729.0
92415,3185.0,905.0
92416,4174.0,880.0
92417,4457.0,1188.0
92418,5253.0,926.0
92419,2169.0,511.0
92420,1308.0,385.0
92421,1806.0,597.0
92422,5084.0,728.0
92423,7814.0,1652.0
92425,843.0,311.0
92426,586.0,196.0
92427,1258.0,362.0
92428,4608.0,952.0
92429,2060.0,474.0
92430,3294.0,648.0
92431,2531.0,701.0
92432,5458.0,1160.0
92433,15602.0,1437.0
92434,7421.0,810.0
92435,2101.0,665.0
92436,9224.0,993.0
92437,3702.0,908.0
92438,907.0,240.0
92439,965.0,268.0
92440,5413.0,1448.0
92441,2287.0,602.0
92442,1534.0,537.0
92443,2736.0,849.0
92444,2581.0,492.0
92445,2383.0,606.0
92446,3779.0,861.0
92447,1766.0,441.0
92448,5876.0,1185.0
92449,8008.0,836.0
92450,1744.0,430.0
92451,3510.0,953.0
92452,6498.0,1330.0
92453,24409.0,1837.0
92454,1638.0,433.0
92455,1707.0,486.0
92456,1977.0,494.0
92457,1325.0,392.0
92458,2173.0,565.0
92459,2310.0,514.0
92460,7239.0,1335.0
92461,263.0,85.0
92462,2313.0,476.0
92463,10598.0,1266.0
92464,1091.0,258.0
92465,21357.0,1056.0
92466,1408.0,359.0
92467,3350.0,752.0
92468,1387.0,473.0
92469,2286.0,682.0
92470,2315.0,601.0
92471,29453.0,2245.0
92472,5377.0,1278.0
92473,165.0,47.0
92474,26996.0,1850.0
92475,3021.0,640.0
92476,3777.0,340.0
92477,9261.0,1261.0
92478,2922.0,610.0
92479,1466.0,316.0
92480,1475.0,485.0
92481,658.0,119.0
92482,2307.0,738.0
92483,8532.0,1240.0
92484,1110.0,247.0
92485,2552.0,823.0
92486,22446.0,1364.0
92487,4608.0,1085.0
92488,1798.0,551.0
92489,1608.0,549.0
92490,3646.0,578.0
92491,8748.0,1387.0
92492,5543.0,1325.0
92493,1694.0,408.0
92494,2870.0,745.0
92495,5360.0,700.0
92496,1996.0,464.0
92497,11830.0,1539.0
92498,1413.0,511.0
92499,9995.0,914.0
92500,3595.0,700.0
92501,3918.0,965.0
92502,1961.0,525.0
92503,1042.0,305.0
92504,1466.0,480.0
92505,665.0,208.0
92507,23889.0,1565.0
92508,4442.0,892.0
92510,3462.0,842.0
92511,3400.0,661.0
92512,3673.0,1005.0
92513,7977.0,1407.0
92514,463.0,89.0
92515,2250.0,577.0
92516,830.0,318.0
92517,2527.0,699.0
92518,1926.0,646.0
92519,3494.0,643.0
92520,15764.0,1647.0
92521,2219.0,375.0
92522,391.0,157.0
92523,1663.0,468.0
92524,3348.0,931.0
92525,2988.0,829.0
92526,2656.0,733.0
92527,1380.0,384.0
92528,7125.0,813.0
92529,2547.0,743.0
92530,1673.0,391.0
92531,1506.0,355.0
92532,25116.0,1674.0
92533,3457.0,765.0
92535,660.0,242.0
92536,7483.0,899.0
92537,1259.0,191.0
92538,3325.0,979.0
92539,2663.0,680.0
92540,2202.0,652.0
92541,2870.0,685.0
92542,1915.0,375.0
92544,4054.0,1020.0
92545,2172.0,546.0
92546,2261.0,571.0
92547,2635.0,637.0
92548,5472.0,997.0
92549,28715.0,2055.0
92550,21862.0,1091.0
92551,6571.0,845.0
92552,22469.0,1371.0
92553,1378.0,365.0
92554,1286.0,404.0
92555,1928.0,521.0
92556,3901.0,885.0
92557,3616.0,984.0
92558,743.0,152.0
92559,2803.0,532.0
92560,891.0,172.0
92561,4970.0,1197.0
92562,15280.0,1383.0
92563,3367.0,928.0
92564,629.0,133.0
92565,601.0,211.0
92566,2634.0,603.0
92567,17734.0,1750.0
92568,1409.0,446.0
92569,23490.0,1429.0
92570,1113.0,397.0
92571,1224.0,452.0
92572,2785.0,614.0
92573,945.0,252.0
92574,3557.0,805.0
92575,2359.0,525.0
92576,15180.0,1159.0
92577,8070.0,856.0
92578,5759.0,1411.0
92579,6227.0,944.0
92580,2864.0,612.0
92581,1243.0,365.0
92582,1558.0,470.0
92583,1261.0,375.0
92584,8391.0,1440.0
92585,5652.0,786.0
92586,1067.0,273.0
92587,6002.0,611.0
92588,3309.0,809.0
92589,23493.0,1434.0
92590,8324.0,988.0
92591,2613.0,854.0
92592,4714.0,962.0
92593,8204.0,1130.0
92594,2924.0,761.0
92595,3650.0,613.0
92596,1438.0,381.0
92597,2344.0,637.0
92598,12900.0,1383.0
92599,8091.0,1085.0
92600,2968.0,797.0
92601,15217.0,1550.0
92602,2301.0,617.0
92603,13025.0,1964.0
92604,1123.0,315.0
92605,3719.0,892.0
92606,6424.0,1137.0
92607,4402.0,997.0
92608,5826.0,902.0
92610,3486.0,957.0
92611,3153.0,979.0
92612,9652.0,1506.0
92613,9632.0,942.0
92614,1300.0,395.0
92615,2787.0,867.0
92616,2871.0,742.0
92617,80096.0,3537.0
92618,2286.0,478.0
92619,921.0,146.0
92620,2861.0,901.0
92621,2430.0,722.0
92622,9110.0,1308.0
92623,1057.0,301.0
92624,2074.0,508.0
92627,2496.0,577.0
92628,1171.0,376.0
92629,2271.0,774.0
92630,4580.0,782.0
92631,3297.0,906.0
92633,2492.0,496.0
92634,1926.0,593.0
92635,2627.0,835.0
92636,1371.0,511.0
92637,4630.0,728.0
92638,1704.0,418.0
92639,7350.0,779.0
92640,14798.0,948.0
92641,982.0,240.0
92642,3238.0,659.0
92643,3716.0,835.0
92644,2911.0,754.0
92645,3778.0,733.0
92646,3137.0,669.0
92647,11617.0,1019.0
92648,11921.0,1007.0
92649,2355.0,608.0
92650,2047.0,503.0
92651,1627.0,478.0
92652,2276.0,716.0
92653,13808.0,1162.0
92654,4144.0,1180.0
92655,3641.0,971.0
92656,1768.0,482.0
92657,3989.0,730.0
92658,1986.0,421.0
92659,879.0,364.0
92661,1235.0,333.0
92662,1967.0,468.0
92663,1939.0,477.0
92664,2362.0,577.0
92665,3047.0,699.0
92666,1628.0,411.0
92667,1589.0,486.0
92668,3127.0,788.0
92669,1344.0,364.0
92670,1032.0,348.0
92671,6942.0,1295.0
92672,1083.0,218.0
92674,1065.0,180.0
92675,0.0,0.0
92676,8162.0,1070.0
92677,1233.0,332.0
92678,9404.0,1309.0
92679,2582.0,566.0
92680,1103.0,377.0
92681,2470.0,622.0
92682,3974.0,961.0
92683,1040.0,280.0
92684,1654.0,441.0
92685,2489.0,802.0
92686,7368.0,1468.0
92687,1905.0,422.0
92688,1627.0,258.0
92689,2462.0,812.0
92690,7509.0,1126.0
92691,3101.0,832.0
92692,1238.0,296.0
92693,11069.0,1063.0
92694,28761.0,2161.0
92695,1181.0,321.0
92696,1479.0,500.0
92697,6421.0,1321.0
92698,2785.0,555.0
92699,9697.0,1212.0
92700,14356.0,1077.0
92701,2467.0,656.0
92702,10917.0,1365.0
92703,2085.0,613.0
92704,2127.0,466.0
92705,4670.0,957.0
92706,2327.0,563.0
92707,2502.0,609.0
92708,2026.0,484.0
92709,3383.0,725.0
92710,842.0,311.0
92711,21809.0,1165.0
92712,3785.0,545.0
92713,233.0,75.0
92714,2154.0,538.0
92715,3124.0,690.0
92716,4381.0,1263.0
92717,2689.0,751.0
92718,30012.0,2589.0
92719,3651.0,913.0
92720,1428.0,478.0
92721,3275.0,793.0
92722,2949.0,678.0
92723,2012.0,603.0
92724,26804.0,1797.0
92725,11282.0,1165.0
92726,4458.0,1074.0
92727,1069.0,335.0
92728,1682.0,646.0
92729,3417.0,738.0
92730,3750.0,830.0
92731,6665.0,894.0
92732,1851.0,510.0
92733,1235.0,398.0
92734,6516.0,758.0
92735,28266.0,2044.0
92736,1018.0,177.0
92738,3819.0,639.0
92739,21783.0,1277.0
92740,2679.0,817.0
92741,2518.0,622.0
92742,2108.0,520.0
92743,2822.0,801.0
92744,2919.0,786.0
92745,7199.0,1213.0
92746,5844.0,1028.0
92747,764.0,176.0
92748,3443.0,922.0
92749,3055.0,865.0
92750,5356.0,1136.0
92751,21407.0,1180.0
92752,2549.0,648.0
92753,2881.0,591.0
92754,7438.0,881.0
92755,1514.0,384.0
92756,1538.0,335.0
92757,2128.0,697.0
92758,2111.0,677.0
92760,3184.0,600.0
92761,1429.0,455.0
92762,7453.0,1389.0
92763,6601.0,1272.0
92764,25359.0,1720.0
92765,1623.0,468.0
92766,2281.0,584.0
92767,3183.0,803.0
92768,19068.0,1369.0
92769,1117.0,342.0
92770,4297.0,930.0
92771,2772.0,718.0
92772,2763.0,658.0
92773,6676.0,1505.0
92774,2882.0,836.0
92775,2741.0,803.0
92776,3676.0,768.0
92777,6756.0,930.0
92778,2375.0,550.0
92779,2686.0,694.0
92780,14476.0,1195.0
92781,2160.0,568.0
92782,928.0,235.0
92783,3588.0,508.0
92784,2713.0,887.0
92785,3174.0,841.0
92786,2464.0,745.0
92787,6832.0,727.0
92788,2155.0,507.0
92789,580.0,185.0
92790,7200.0,805.0
92791,2536.0,604.0
92792,1908.0,505.0
92793,2557.0,732.0
92794,1889.0,685.0
92795,2887.0,588.0
92796,1991.0,393.0
92797,1717.0,504.0
92798,23103.0,1399.0
92799,1828.0,491.0
92800,980.0,365.0
92801,1879.0,511.0
92802,2613.0,267.0
92803,1105.0,389.0
92804,2890.0,731.0
92805,1071.0,329.0
92806,14407.0,1272.0
92807,22192.0,1205.0
92808,1237.0,488.0
92810,206.0,54.0
92811,2821.0,758.0
92812,3605.0,885.0
92813,2585.0,622.0
92814,794.0,251.0
92815,5342.0,886.0
92817,4745.0,981.0
92818,1544.0,398.0
92819,2646.0,619.0
92820,1626.0,383.0
92821,1439.0,288.0
92822,1580.0,286.0
92823,4026.0,710.0
92824,2838.0,669.0
92825,14417.0,1546.0
92827,5530.0,1200.0
92828,962.0,282.0
92829,36931.0,2692.0
92830,2615.0,619.0
92831,8698.0,1592.0
92832,1867.0,517.0
92833,6644.0,1625.0
92834,4046.0,623.0
92835,2172.0,484.0
92836,1208.0,348.0
92837,10736.0,1442.0
92838,2118.0,487.0
92839,3249.0,846.0
92841,2165.0,205.0
92842,1497.0,447.0
92843,5943.0,1015.0
92844,4705.0,408.0
92845,3630.0,880.0
92846,573.0,210.0
92847,381.0,94.0
92848,4237.0,878.0
92849,25199.0,1733.0
92850,3921.0,1093.0
92851,5524.0,1147.0
92852,5528.0,810.0
92853,1415.0,430.0
92854,27379.0,1781.0
92855,1372.0,430.0
92856,838.0,234.0
92857,1405.0,324.0
92858,2797.0,823.0
92859,1936.0,453.0
92860,3705.0,763.0
92861,1896.0,534.0
92862,3102.0,633.0
92863,1759.0,395.0
92864,24755.0,1791.0
92865,3681.0,856.0
92866,1754.0,576.0
92867,1997.0,458.0
92868,2171.0,438.0
92869,1307.0,399.0
92870,3389.0,925.0
92871,2073.0,490.0
92872,2979.0,721.0
92873,1531.0,418.0
92874,1830.0,615.0
92875,1868.0,391.0
92876,4554.0,943.0
92877,14347.0,1285.0
92878,3631.0,791.0
92879,6264.0,1560.0
92880,25041.0,1656.0
92881,5314.0,912.0
92882,7747.0,992.0
92883,17283.0,2201.0
92884,470.0,141.0
92885,2126.0,670.0
92886,2305.0,707.0
92887,1441.0,393.0
92888,831.0,204.0
92889,1825.0,458.0
92890,2740.0,685.0
92891,7606.0,1134.0
92892,1981.0,518.0
92893,1883.0,392.0
92894,1104.0,275.0
92895,19133.0,1710.0
92896,1282.0,452.0
92897,19736.0,1204.0
92898,1485.0,333.0
92899,4753.0,695.0
92900,23437.0,1652.0
92901,9524.0,1350.0
92902,1467.0,332.0
92903,10844.0,1234.0
92904,3408.0,656.0
92905,1407.0,445.0
92906,2747.0,767.0
92907,4271.0,996.0
92908,1676.0,607.0
92909,2587.0,648.0
92910,3039.0,814.0
92911,1253.0,348.0
92912,3308.0,900.0
92913,1177.0,281.0
92914,5532.0,1100.0
92915,2769.0,651.0
92916,1472.0,496.0
92917,6922.0,1332.0
92918,7280.0,1612.0
92919,2268.0,632.0
92920,3048.0,678.0
92921,3493.0,714.0
92922,2291.0,558.0
92923,5684.0,1085.0
92924,6394.0,1046.0
92925,1584.0,288.0
92926,1563.0,546.0
92927,1096.0,285.0
92928,13702.0,1261.0
92929,3822.0,588.0
92930,2511.0,729.0
92931,1831.0,549.0
92932,1396.0,433.0
92933,6466.0,908.0
92934,5592.0,530.0
92935,4025.0,926.0
92936,2830.0,738.0
92937,1456.0,372.0
92938,6260.0,1171.0
92939,15666.0,1526.0
92940,1471.0,322.0
92941,4028.0,1026.0
92942,4432.0,728.0
92943,5493.0,1286.0
92944,13659.0,1495.0
92945,7317.0,1163.0
92946,947.0,241.0
92947,3454.0,874.0
92948,1859.0,532.0
92949,3064.0,721.0
92950,915.0,273.0
92951,5647.0,1437.0
92952,2405.0,795.0
92953,3484.0,585.0
92954,3186.0,794.0
92955,10046.0,1408.0
92956,3663.0,982.0
92957,3174.0,892.0
92958,763.0,207.0
92959,13636.0,1208.0
92960,21204.0,1083.0
92961,764.0,252.0
92962,3341.0,737.0
92963,9021.0,1031.0
92964,3560.0,938.0
92965,1846.0,616.0
92966,5136.0,838.0
92967,900.0,236.0
92968,3724.0,911.0
92969,3866.0,865.0
92971,2063.0,509.0
92972,2872.0,474.0
92973,1281.0,417.0
92974,2261.0,629.0
92975,2915.0,558.0
92976,25983.0,1801.0
92977,3112.0,356.0
92978,2215.0,621.0
92979,1564.0,499.0
92980,40775.0,2208.0
92981,5704.0,941.0
92982,3242.0,656.0
92983,1669.0,414.0
92984,1730.0,425.0
92985,4341.0,801.0
92986,2866.0,767.0
92987,11570.0,1422.0
92988,2820.0,634.0
92989,2554.0,522.0
92990,1821.0,570.0
92991,4294.0,942.0
92992,1187.0,301.0
92993,3751.0,580.0
92994,14282.0,1448.0
92995,5776.0,1374.0
92996,4069.0,938.0
92997,4566.0,1120.0
92998,404.0,79.0
92999,2697.0,777.0
93000,4368.0,952.0
93001,2184.0,544.0
93002,16026.0,1719.0
93003,3914.0,681.0
93004,2419.0,806.0
